source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
政府新聞網,,2018-03-31 21:00:00,【好期待】太空館展覽廳今個月 25 號重開喇 👏🏻 翻新咗之後有乜睇有乜玩？依家就等館長帶你去漫遊 👩🏻‍🚀👨🏻‍🚀 新聞速遞：https://bit.ly/2H1MZRI 相片集：https://bit.ly/2GvW5oN 知多啲：https://bit.ly/2J93A6W 香港太空館 Hong Kong Space Museum #新展廳 #宇宙展覽廳 #太空探索展覽廳  #重開 #4月25日,103,93,,5,3,,2,13 Comments,2053326514890061,/story.php?story_fbid=2053326514890061&id=1539066899649361
政府新聞網,,2018-03-31 11:33:13,【冠軍級人馬】小記搵嚟幾位得獎嘅單車好手同大家傾兩句 🚴‍♀🚴🏻‍♂ #香港國際場地盃 #爭先賽 #麥迪遜賽 #單車 #香港運動員 #精英組 #李慧詩 #李海恩 #梁峻榮 #高肇蔚 #張敬樂 #梁嘉儒 #香港單車館,26,20,,4,2,,,3 Comments,2053414444881268,/story.php?story_fbid=2053414444881268&id=1539066899649361
政府新聞網,,2018-03-28 07:15:00,【未來工作】Sophia 局長話希望快啲選出病人組織嘅代表，增加醫委會嘅問責性同公信力。 新聞速遞：https://bit.ly/2GzqGox #醫委會 #立法會 #食物及衞生局 #陳肇始,51,40,1,3,,,7,7 Comments,1922967344680238,/story.php?story_fbid=1922967344680238&id=1539066899649361
政府新聞網,,2018-03-27 19:59:32,【現場直播】每月一次嘅質詢時間～ #立法會 #質詢時間 #行政長官 林鄭月娥 Carrie Lam #林鄭 #FacebookLive,54,28,1,6,3,,16,34 Comments,2051757955046917,/story.php?story_fbid=2051757955046917&id=1539066899649361
政府新聞網,,2018-03-26 22:19:31,【考察大灣區🔍】林鄭禮拜四、五會訪問深圳、中山、珠海，為就嚟出台嘅大灣區發展規劃做進一步準備工作～ 新聞速遞：https://bit.ly/2G9KUGi #粵港澳大灣區 #深圳 #中山 #珠海 #行政長官 林鄭月娥 Carrie Lam #林鄭 #政制及內地事務局,46,23,1,2,,1,19,9 Comments,708829442839602,/story.php?story_fbid=708829442839602&id=1539066899649361
政府新聞網,,2018-03-24 18:30:21,【醫者 x 長者】呢班醫生 👩🏻‍⚕👨🏻‍⚕ 放咗工，點解唔係返屋企，而係去搵一班老友記？等小記同你睇真啲 🔎 特寫：https://bit.ly/2G4Mbyk 老友所醫 DoctorNow NEEDS #社企 #院舍 #長者,143,118,,16,1,1,7,14 Comments,2049982451891134,/story.php?story_fbid=2049982451891134&id=1539066899649361
政府新聞網,,2018-03-19 05:51:50,【🎥行動支持🎞】政府同電影發展局聯手喺今年嘅影視展舉行大型宣傳計劃，重點推介 10 位參與過首部劇情電影計劃得奬電影嘅新晉演員，支持本地電影業發掘同培育人才 🌟 致辭全文：http://bit.ly/2FOCFyU 知多啲：http://bit.ly/2IBi3bd #香港影視娛樂博覽 FFFI 首部劇情電影計劃 #電影發展局 #財政司司長 #陳茂波,33,17,,,,,16,10 Comments,1918581641785475,/story.php?story_fbid=1918581641785475&id=1539066899649361
政府新聞網,,2018-03-17 07:17:09,【等你嚟玩】今年科學節開幕喇！有超過 160 項體驗活動 🔬 🔍，茂波司長都有去 👀 致辭全文：http://bit.ly/2pkpPxm 知多啲：http://bit.ly/2D56VQ4 #科學節 #3月17至4月25日 #論壇 #座談會 #展覽 #工作坊 #家庭同樂日 #裘槎基金會  #裘槎科學周 #康文署 香港科學館 Hong Kong Science Museum #財政司司長 #陳茂波,39,23,,2,,,14,3 Comments,172951060172574,/story.php?story_fbid=172951060172574&id=1539066899649361
"政府新聞網,香港人點買樓",,2018-03-14 07:06:30,"【預算案】有意見話政府可以津貼市民部分首期或者放寬按揭成數幫佢哋上車，茂波司長點睇？ 新聞速遞：http://bit.ly/2FzEtMd #財政預算案 #樓市 M21媒體空間 #財政司司長 #陳茂波未計水電，已經要$2,400先租到呢個40呎嘅劏房，究竟個業主諗緊乜先劏得出??? #原來對唔少人嚟講咁已經係個住得有尊嚴嘅劏房  #悲哀嘛 原片來源：有線新聞 新聞刺針",70,34,3,,,,33,23 Comments,700929343629612,/story.php?story_fbid=700929343629612&id=1539066899649361
政府新聞網,,2018-03-05 00:10:28,【預算案】茂波司長話邀請咗關愛基金設計一個關愛共享計劃，等預算案覆蓋唔到嘅組群可以受惠；政府亦會繼續聆聽大家嘅意見，希望將計劃設計得更周全。 新聞速遞：http://bit.ly/2tgMAYr 預算案：www.budget.gov.hk #財政預算案 #關愛基金 勞工及福利局 Labour and Welfare Bureau #財政司司長 #陳茂波,81,20,2,1,,,58,40 Comments,1911480349162271,/story.php?story_fbid=1911480349162271&id=1539066899649361
政府新聞網,,2018-03-03 05:34:59,【認真處理】身兼扶貧委員會主席嘅建宗司長話，虛心聆聽大家對預算案嘅意見，又會同負責關愛基金嘅 CK 局長盡快搵出可行方法，回應大家嘅訴求。 新聞速遞：http://bit.ly/2HZ1nKJ #財政預算案  #扶貧委員會 #關愛基金 #紓困措施 政務司司長辦公室 #張建宗 #財政司司長 #陳茂波 勞工及福利局 Labour and Welfare Bureau #羅致光,70,33,5,1,,,31,41 Comments,1910626449247661,/story.php?story_fbid=1910626449247661&id=1539066899649361
政府新聞網,,2018-03-01 22:28:26,【現場直播】CK 局長同大家介紹預算案 👧🏻🧒🏻👩🏻🧑🏻👵🏻👴🏻 預算案：www.budget.gov.hk #財政預算案 勞工及福利局 Labour and Welfare Bureau #羅致光 #FacebookLive,78,21,,1,2,,54,36 Comments,2039471239608922,/story.php?story_fbid=2039471239608922&id=1539066899649361
政府新聞網,,2018-02-28 21:57:19,【現場直播】預算案有咩同食衞局有關嘅措施？Sophia 局長同你詳細講解～ 預算案：www.budget.gov.hk #財政預算案 #食物及衞生局 #陳肇始 #FacebookLive,41,19,,3,1,1,17,7 Comments,2038949642994415,/story.php?story_fbid=2038949642994415&id=1539066899649361
政府新聞網,,2018-02-28 05:10:54,【預算案】短、中、長期嘅土地、住宅供應係點？ 新聞速遞：http://bit.ly/2GQioW7 預算案：www.budget.gov.hk #土地資源 #公營房屋 #私樓 #財政預算案 #財政司司長 #陳茂波,175,50,1,1,1,2,120,41 Comments,162789591188721,/story.php?story_fbid=162789591188721&id=1539066899649361
政府新聞網,,2018-02-27 05:13:15,【實地考察】梵哥希望立法會議員親身體驗西九龍站嘅設計、出入境安排同途經路線後，第日審議法案嘅時候，可以更詳細同實質咁討論相關條文。 新聞速遞：http://bit.ly/2sYExPE #立法會 #一地兩檢 #高鐵 #香港段 #西九龍站 #運輸及房屋局 #陳帆,60,41,,2,,,17,7 Comments,1908653342778305,/story.php?story_fbid=1908653342778305&id=1539066899649361
政府新聞網,,2018-02-24 17:30:21,【成功在嘗試】唔只可以親自動腦筋設計 👩🏻💻👨🏻💻 仲可以落手落腳做 3D 打印同測試 💡 究竟同學仔喺邊度上堂可以咁好玩 🤔 特寫：http://bit.ly/2EQMKXS #立體打印 #STEM #STEM教育中心 #教育局,75,67,,6,,,2,10 Comments,2036149929941053,/story.php?story_fbid=2036149929941053&id=1539066899649361
政府新聞網,,2018-02-20 03:38:40,【拆牆鬆綁】近十幾年網上資訊娛樂媒體發展得好快，改變咗傳統媒體嘅經營環境，Edward 局長話係時候要檢討電視同聲音廣播嘅規管制度；聽聽佢講下有咩修例建議～ 新聞速遞：http://bit.ly/2CadeWv 諮詢文件：http://bit.ly/2C8qniF #廣播條例 #電訊條例 #第一階段檢討 #公眾諮詢 #至5月19日 #跨媒體 #互聯網 #電視 #電台 商務及經濟發展局 CEDB #邱騰華,23,18,,2,,,3,5 Comments,1905132676463705,/story.php?story_fbid=1905132676463705&id=1539066899649361
政府新聞網,,2018-02-12 06:05:53,【大埔公路嚴重車禍】政府決定取消年初二晚煙花匯演；聽日政總會下半旗誌哀，主要官員同行會成員會有默哀儀式。 新聞速遞：http://bit.ly/2CgdHlp #取消煙花匯演 #下半旗 #誌哀 #默哀 #交通意外 #大埔公路 #行政長官 林鄭月娥 Carrie Lam #林鄭 #行會,101,62,,5,2,30,2,28 Comments,1900697076907265,/story.php?story_fbid=1900697076907265&id=1539066899649361
政府新聞網,,2018-02-01 08:00:25,【訪京之行】林鄭拜訪多個部委，希望進一步加強兩地喺唔同層面嘅聯繫同合作～一齊睇睇佢見過邊啲官員 👀 新聞速遞：http://bit.ly/2BI7uhT #北京 #國家科技部 #萬鋼 #創新科技 #國務院 #國資委 #肖亞慶 #一帶一路 #粵港澳大灣區 #北京市委書記 #蔡奇 #行政長官 林鄭月娥 Carrie Lam #林鄭,72,47,2,6,,1,16,14 Comments,675895102799703,/story.php?story_fbid=675895102799703&id=1539066899649361
政府新聞網,,2018-01-29 08:03:42,【年度計劃】鄭若驊司長出席立法會司法及法律事務委員會會議，講解律政司今年嘅工作重點，當中包括推展一地兩檢本地立法工作。 發言全文：http://bit.ly/2DW197K #高鐵 #香港段 #一地兩檢 #仲裁 #調解 #一帶一路 #立法會 #律政司司長 #鄭若驊,96,49,,4,,,43,22 Comments,144073136393700,/story.php?story_fbid=144073136393700&id=1539066899649361
政府新聞網,,2018-01-28 03:11:15,【僱傭權益】建宗司長話希望加強規管中介公司嘅法案可以獲得通過，令僱員權益可以獲得保障～ 新聞速遞：http://bit.ly/2DFobwu 司長網誌：http://bit.ly/2rIL4xn  #僱傭條例 #外傭 #職業介紹所 #佣金 政務司司長辦公室 #張建宗,38,26,,1,,,11,10 Comments,673374316385115,/story.php?story_fbid=673374316385115&id=1539066899649361
政府新聞網,,2018-01-20 17:37:47,【綠色任務】呢個渠務署苗圃 🌱，培植咗 50 幾種原生植物 🌿，各有特性。究竟園境師會將佢哋用嚟做乜 🤔 特寫：http://bit.ly/2FYRA65 #園境師 #苗圃 #植物 #綠化 #污水處理廠 #渠務設施 #渠務署,46,46,,,,,,7 Comments,2020172781538768,/story.php?story_fbid=2020172781538768&id=1539066899649361
政府新聞網,,2018-01-13 02:53:01,【加辣？減辣？】講到樓巿，茂波司長話...... 新聞速遞：http://bit.ly/2Dpxotj #樓市 #印花稅 #財政司司長 #陳茂波,58,42,2,1,,,13,14 Comments,664356687286878,/story.php?story_fbid=664356687286878&id=1539066899649361
"政府新聞網,CNN",,2018-01-10 23:57:12,【衷誠合作】林鄭話嚟緊幾個月，政府會向立法會提出約 16 條法案，亦會提交多項撥款申請同建議；佢懇請議員用包容、務實同嚴謹嘅態度處理呢啲議事工作。 發言全文：http://bit.ly/2qNM4Qc #一地兩檢 #國歌法 #工務工程 #立法會 #答問會 #行政長官 林鄭月娥 Carrie Lam #林鄭This teacher was handcuffed and forcibly removed from a school board meeting after she stood up to criticize her superintendent's pay raise http://cnn.it/2FoSpoE,74,46,1,3,,,24,18 Comments,1882630178713955,/story.php?story_fbid=1882630178713955&id=1539066899649361
政府新聞網,,2018-01-10 06:45:00,【天幕下的大樓】呢啲非一般預製組件究竟係點運嚟同安裝㗎 😱 新聞公報：http://bit.ly/2CWCFe6 知多啲：http://bit.ly/2EuFCjb #港珠澳大橋 #香港口岸 #旅檢大樓 #預製組件 #路政署,103,78,1,6,1,,17,16 Comments,2016392451916801,/story.php?story_fbid=2016392451916801&id=1539066899649361
政府新聞網,,2018-01-08 21:36:27,【維護法治】林鄭話任何攻擊司法制度或者司法機關，出言侮辱甚至恐嚇法官嘅行為都係唔可以接受，政府會依法處理。 新聞速遞：http://bit.ly/2m9KsuL #法治 #司法獨立 #行政長官 林鄭月娥 Carrie Lam #林鄭,100,53,8,4,,1,34,33 Comments,662062464182967,/story.php?story_fbid=662062464182967&id=1539066899649361
政府新聞網,,2018-01-07 05:32:07,【靈活務實】建宗司長話政府願意承擔多啲，希望盡快得出各方都接受嘅取消強積金對沖方案；佢有信心喺上半年解決呢個問題。 新聞速遞：http://bit.ly/2qzAuYR #取消強積金對沖 政務司司長辦公室 #張建宗,61,47,1,,,,13,10 Comments,1880661418910831,/story.php?story_fbid=1880661418910831&id=1539066899649361
政府新聞網,,2017-12-14 02:03:26,【一帶一路】新簽署嘅安排有六大重點同具體建議，涵蓋好大範圍，等香港可以充分發揮一國兩制嘅獨特優勢，為經濟發展提供新動力，又可以為香港人才提供機遇，發揮所長。 新聞速遞： 【香港內地簽署參與一帶一路安排】：http://bit.ly/2o6cyeK 【需為 23 條立法創有利條件】：http://bit.ly/2j4EPg8 【中央充分肯定特區政府工作】：http://bit.ly/2kvn3Tz 【李克強讚揚林鄭月娥積極施政】：http://bit.ly/2o9R5Bx #一帶一路 #安排 #粵港澳大灣區 #發改委 #何立峰 #行政長官 林鄭月娥 Carrie Lam #林鄭‬‬,112,88,,4,,,20,13 Comments,1866707910306182,/story.php?story_fbid=1866707910306182&id=1539066899649361
,,2017-10-12 04:26:02,,,,,,,,,,1979649388924441,/ufi/reaction/profile/browser/?ft_ent_identifier=1979649292257784&refid=17&_ft_=top_level_post_id.1979649388924441%3Atl_objid.1979649388924441%3Apage_id.1539066899649361%3Aphoto_attachments_list.%5B1979649302257783%2C1979649325591114%2C1979649352257778%2C1979649388924441%5D%3Aphoto_id.1979649302257783%3Astory_location.4%3Astory_attachment_style.new_album%3Apage_insights.%7B%221539066899649361%22%3A%7B%22page_id%22%3A1539066899649361%2C%22actor_id%22%3A1539066899649361%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A22%2C%22publish_time%22%3A1507807562%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22story_fbid%22%3A%5B1979649302257783%2C1979649292257784%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A1539066899649361%2C%22page_id%22%3A1539066899649361%2C%22post_id%22%3A1979649302257783%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%2C%7B%22actor_id%22%3A1539066899649361%2C%22page_id%22%3A1539066899649361%2C%22post_id%22%3A1979649292257784%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.1539066899649361%3A306061129499414%3A43%3A1483257600%3A1514793599%3A8932347198671304643&__tn__=%2AW-R#footer_action_list
,,2017-10-12 04:22:15,,,,,,,,,,1979648322257881,/ufi/reaction/profile/browser/?ft_ent_identifier=1979648222257891&refid=17&_ft_=top_level_post_id.1979648322257881%3Atl_objid.1979648322257881%3Apage_id.1539066899649361%3Aphoto_attachments_list.%5B1979648228924557%2C1979648268924553%2C1979648295591217%2C1979648322257881%5D%3Aphoto_id.1979648228924557%3Astory_location.4%3Astory_attachment_style.new_album%3Apage_insights.%7B%221539066899649361%22%3A%7B%22page_id%22%3A1539066899649361%2C%22actor_id%22%3A1539066899649361%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A22%2C%22publish_time%22%3A1507807335%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22story_fbid%22%3A%5B1979648228924557%2C1979648222257891%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A1539066899649361%2C%22page_id%22%3A1539066899649361%2C%22post_id%22%3A1979648228924557%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%2C%7B%22actor_id%22%3A1539066899649361%2C%22page_id%22%3A1539066899649361%2C%22post_id%22%3A1979648222257891%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.1539066899649361%3A306061129499414%3A43%3A1483257600%3A1514793599%3A-9007427447411046932&__tn__=%2AW-R#footer_action_list
政府新聞網,,2017-12-13 02:31:08,【成本效益】星星局長提醒車主，買電動私家車時應該充分考慮日常充電嘅安排；政府喺規劃電動私家車充電設施時，會先鼓勵私人樓宇安裝充電器。 新聞速遞：http://bit.ly/2BZVWY4 #電動私家車 #充電設施 #環境局 #黃錦星,33,24,5,1,,,3,11 Comments,647109792344901,/story.php?story_fbid=647109792344901&id=1539066899649361
政府新聞網,,2017-12-06 02:34:12,【沙中線工程】署理運房局局長蘇偉文希望盡快收集多啲數據，審視最新造價估算嘅合理程度，然後向立法會申請追加撥款，按進度完成工程。 新聞速遞：http://bit.ly/2AAbqCF #沙中線 #運輸及房屋局 #蘇偉文 MTR,32,22,1,1,,1,7,7 Comments,1863202697323370,/story.php?story_fbid=1863202697323370&id=1539066899649361
政府新聞網,,2017-11-29 03:22:39,【應對需求】就住護士人手短缺問題，Sophia 局長話醫管局除咗持續招聘全職同兼職護理人員之外，亦都推出一系列措施挽留人才。 新聞速遞：http://bit.ly/2Ale4fs #冬季流感高峰期 #護士 醫院管理局 Hospital Authority #食物及衞生局 #陳肇始,38,30,2,,,,6,6 Comments,1860193284290978,/story.php?story_fbid=1860193284290978&id=1539066899649361
政府新聞網,,2017-11-13 23:16:30,【方案務實】林鄭話一地兩檢方案得到大部分市民支持，呼籲非建制派議員通過政府提出嘅無約束力議案，唔好阻延。 新聞速遞：http://bit.ly/2AEGZK7 #立法會 #高鐵 #香港段 #一地兩檢 #行政長官 林鄭月娥 Carrie Lam #林鄭,130,91,2,4,,2,31,25 Comments,630589483996932,/story.php?story_fbid=630589483996932&id=1539066899649361
